"review_id","user_id","business_id","stars","date","text","useful","funny","cool"
"oQefTRy7gaWfv75Vu-fCRw","N2JbGLHvN8Fmgd03rMJUrw","TolwZ3L28or4E8SVTZUf6Q","4","2012-01-14","Some of the best pizza I have ever eaten.  The ingredients are fresh and the flavors are explosive! When I order for take-out, even after only 10 minutes of a drive in my car, my car ends up smelling like the pizza for 2 full weeks! The antipasto wasn't much to write home about as the house Italian dressing wasn't very flavorful, but the 2 spinach pizzas are AMAZING.  I also just tried the Chicago last night and it was so so good.  Check this place out for eat in or for take-out.  Just expect your car to smell like this stuff for 2 weeks.","0","0","0"
"F8U6N06lCOG9X0jhpSVT_g","tUZtqzqE0bIOcLelcR4opg","TolwZ3L28or4E8SVTZUf6Q","4","2010-06-22","Yum! You usually couldn't get my husband to touch spinach but the Mama's Original gets him his greens. We discovered Spinatos at the Culinary Festival years ago and have been going back since. We love the fact that its a family-owned business and that all the teenage kids work the place. The food portions are generous, the restaurant has a great Italian pizza place feel and they send you coupons for your birthday! Can't beat that. I'd suggest for take-out or for a very casual meal out. Not a date night kind of place.","1","0","1"
"WbNyA1lNhEgeh3BxfOgdnw","r5hGG5lTwGzD4nTzTeFsNA","TolwZ3L28or4E8SVTZUf6Q","5","2008-12-14","One of the best 'za joints in the PHX. No corkage and BYOB so the pizza wont be the only thing that is deliciously sauced... cheesy... my pun not the pizza... well the pizza too. Both the thick crust and thin crust are amazing, i prefer the thin. Large sausage, onions, and shrooms with a few cheap bottles from Safeway across the street = a night of fun for all your friends.  I have NO idea what people are hattin' on the 'nato's for, it is nearly perfect pizza. They also have great huge grilled sandwiches and fresh salads.","1","0","0"
"62aqsF5g9_oIscyCiuzVOw","2QPq3tnBFD7e_p_tGhgAGA","TolwZ3L28or4E8SVTZUf6Q","4","2011-11-13","I love the thin crust classic signature.  So does my mom.  My husband thinks the sauce is too sweet...but his opinion doesn't really count.I tried the antipasto with the house italian.  pretty decent salad for a pizza joint!We ordered online and picked it up...I am always a fan of not having to call and place an order.  I have an aversion to talking on the phone.  I have no idea why.","0","4","0"
"FZuAAR37swt77-rJ5TAgHw","Y5GQp-hkdDrqbaUYbhhn0A","TolwZ3L28or4E8SVTZUf6Q","5","2011-04-02","When my husband and I moved out here, the first place his co-workers said we had to eat was Spinato's.  His boss ordered it for lunch one day and my phone started blowing up with texts from my husband telling me he was bringing this home for dinner.  He said simply - best pizza I've ever had.  I was skeptical.  Is it really that good?  Was he just really hungry?  NO!  From the minute he walked in the door - the pizza grabbed my attention.  From the smell to the look to the taste.  Hands down - best pizza I've ever had.  They don't deliver to our place, but it's well worth the trip down the 51 to pick it up.  The staff is alway nice and will remember you after a few trips.  All around - great food, great service and local.","0","0","0"
"rX5je87RPNaslunvZxwaiQ","-mw3Z_QHyCjqQ8jBVClnRw","TolwZ3L28or4E8SVTZUf6Q","5","2011-10-18","I have never dined in at Spinatos, however i get delivery or takeout quite often.  I love their pizza, love the way they cut it and the taste is great.  I have met the owner and he is a kind man with a loyal following of workers that love what they do. A+ food.","0","0","0"
"FPe1dw5iVAzTzv1Ny7iryQ","iUu4J5hCSZn2C4_UYa2HNg","TolwZ3L28or4E8SVTZUf6Q","1","2012-12-28","This is a terrible place to try to take a large group.  The food is mediocre at best.  But they run the place poorly.We called ahead to see if they could seat a party of 8.  They told us that they could not take our name over the phone, instead we had to show up to put our names in.  My wife went ahead and reserved the table.  She was told it would be 45 minutes.  She came home and we began getting the kids ready.  We showed up 15 minutes before we were told, but they had already given the table away.  We were told that it would be another half hour before we could be seated.  Unfortunately, their waiting area is very packed and does not hold 8 comfortably.   We left, I will never go back.  It should not be a hassle to take your family out to eat.  The main reason for eating out is to avoid hassle.  Spinato's does a good job of making life difficult.","0","0","0"
"JdYpA2D_SQS8dtTHkD4GZw","N-Sy8I9byR2Q2gTI99nKxQ","TolwZ3L28or4E8SVTZUf6Q","3","2012-02-02","So i went here after church with some friends. I can honestly say, yes Spinato's is good, BUT this one is not as good as the one on Bell. I really enjoy the pizza here. My one complaint is, the thick crust pizza is so generic tasting, it is a pizza hut reminiscent thick crust. which in my mind. Not a good thing. The thin crust is the way to go if you come to spinatos","1","0","0"
"oQCVjALPcw_b_VPfanfivw","9VwMmu12Rx9jWyDumWAbew","TolwZ3L28or4E8SVTZUf6Q","5","2012-07-29","Since moving more centralized, this has become my wife and I's favorite pizza for dine in and to go, as well as the Bell location.  They offer gluten free crust, willing to do no cheese and several sizes of pizza, so your party can get one or two pizza's for all or everyone can get their own preference.  I generally get the small size for myself, which leaves my with 30-40% of the pie for leftovers for breakfast or lunch.  Not bad to get 2 meals for $8-12. The Lil' size is usually enough for 1, if you will not be near a fridge in the near future.  My faves are the Spicy Italian and Canadian.  The services is always, friendly and the staff makes you feel at home!","0","0","1"
"EmfoFCX6jJFmbcxYGPAMpw","PGh1RQ55_lLi4A7LNZtMHg","TolwZ3L28or4E8SVTZUf6Q","5","2009-09-25","I was born near Chicago, moved away by three and have never been back.  So as an adult I have missed out on all the great cusine known from this midwest mecca of a city.  This place makes me feel like I'm taking a journey away from the valley and right into a neighborhood restaurant in Chicago.  I love the pizza here as well as the down to earth relaxing atmosphere.  Servers have always been great to me.  I don't know how anyone could say anything bad about this place.  Until I take a vacation to the windy city, I'll have to come here to get my fill.","2","0","0"
"aAQKqw4NZPiUjrZkQBklYA","d-3wWlPJ60rPJxdXYjmPVQ","BOQOuwSNhfKx1xvKtONsBg","5","2015-12-26","What a nice pleasant surprise. Right by where we go to the movies. Had no idea it was here. We had their signature settebello pizza and cappuccino. It was wonderfully priced right and came with friendly service from Alexa. Like Arnold said ""I'll be back""!!","0","0","0"
"ROFunYjehCNt77E6Y6yn9g","WZpOesRUy0SMfU4c5RG9vA","BOQOuwSNhfKx1xvKtONsBg","2","2013-12-07","I've been hearing the hype about this place for a while. Now that it is around the corner from my house I decided to give it a try. We started with a salad that came with unedible croutons and greens I needed a knife to make a reasonable size. For the pizza we ordered the Quattro Formaggi. Is it standard at Settebello that the dough is so soggy all the cheese & sauce slides right off the pizza? If this is what ""Real"" pizza is supposed to be like I'm not interested. Flavor was good though. Our server was pretty nice, d̩cor is fine. During our visit the place was mostly empty.  I'm going to give Settebello a shot a few months from now to see how I feel about it- This location is fairly new. Grimaldi's is still my favorite pizza place for now.","1","0","0"
"l49O8CJJnPofoCWU2AKpKQ","Rs2bBWj0f4EBVk6t5eXCYw","BOQOuwSNhfKx1xvKtONsBg","5","2015-04-25","What can be said about this place that hasn't been said about world peace? It's wonderful but, vera pizza is possible now.  I am somewhat of a regular here and need to get in the habit of checking-in,  but I typically get a Settebello pizza, unsliced, with spicy oil.  The reason for this, and after tasting all of the pizze on the menu, the Settebello has, by far, the best flavor combo if you're into a more savory, earthy flavor in pizza.  My favorite in Las Vegas and the US, period.  This is what real pizza, not greasy NY or Chicago style bs pizza, should and does taste like.","1","1","2"
"KN3OEi7RGG6KwewYuPa50w","ys0fyvMJfKyh1knTEWadbg","BOQOuwSNhfKx1xvKtONsBg","5","2014-03-29","Where do I start, the pizza... too obvious, ok ok uh,  the meat.. Ya ya the meat! The prosciutto is better than any deli I've been to or maybe it's what that 900 degree wood fire oven does to it but it's lovely on my tongue. They don't have pepperoni, what you say, a pizza joint that doesn't have pepperoni is 5 stars? Yes they have a spicy salami and after,  you'll wish your pizzeria did too! So yes the food is fantastic, but without the service no matter how good it was you wouldn't come  back. They always greet you with a smile, make sure your cup no matter what it is, is always full.","1","2","2"
"X6087ED8_PvMgypzpvfVeg","Iafv3eVzIdPd1P2gTMp4BQ","BOQOuwSNhfKx1xvKtONsBg","1","2016-04-26","Came here with 3 hungry people for our 1st visit. No direction was offered. Ordered crostini appetizer & settebello pizza. Appetizer was basically for 2. Pizza was VERY small & surprisingly extremely soggy. No Parmesan cheese or red peppers on the table or offered. Very shocked as this restaurant came highly recommended & reviewed. Left very disappointed & hungry","0","0","0"
"A-HOodzapTjw0KXMy5jdyw","5NUPktDZC1P7JRQufBSusw","BOQOuwSNhfKx1xvKtONsBg","3","2014-06-20","If you want authentic Italian pizza, the pizza here gives you a product that closely resembles the real thing. Sometimes the pizza is very watery and other times it's right on. I used to live in Italy and I do not remember the basil on the pizza ever being burnt to a crisp, which creates a bad taste. I believe in Italy, they put the basil on after the pizza comes out of the oven.  Wish this place would focus on creating a better basic Italian napoletano  style pizza which is a high art form when executed correctly.","0","0","0"
"6a3nm7KRRmghL8rDU-TWTw","lgxCqDMnowyx1Q5fLdLPCA","BOQOuwSNhfKx1xvKtONsBg","3","2015-02-21","We came here because someone said this is the best pizza joint ever. First, the parking lot is just crazy. It's in the middle of a shopping center and movie theatre in summerlin. We got lucky tonight and found parking right away. It took a few minutes before someone realized we were standing there. Once she greeted us it took at the most about 5 minutes before we were seated. Not long at all. We ordered a mixed green salad and margeretta pizza with no basil. I didn't read the part on the menu that said the salad would only be drizzled with oil. My bad. Had I seen it I would of asked for vinegar. The salad was good. The pizza was on a super thin crust which is what I like. A little crunchy. Fresh tomato sauce. Portion wise wasn't too bad either. We were able to split the pizza and salad between two people and walk out full.","0","0","0"
"_NdYtfpjrZugU3-G0dlD8A","BSRERS4piotQGQ3dPrVbqA","BOQOuwSNhfKx1xvKtONsBg","5","2015-06-15","I discovered Settebello upon moving to the Las Vegas area for work about 7 months ago. I have become a regular! Settebello is an up and coming gem of the Summerlin area.The staff, from the manager, to the bartenders and servers, is friendly, down-to-earth and diligent. The food is amazing. The pizza reminds me of stopping at that random family-owned restaurant along the streets of Florence or Rome. (They have high quality olive oil which is always a tell-tale sign) They have a great wine and cocktail selection. (Best old-fashioned in Vegas, tied with Herbs and Rye)And their Happy Hour tops the whole thing off.This place is really great, I recommend it for everyone, whether its a family dinner or pizza and wine with your friends or significant other.","0","0","0"
"vV7RHSWfhkNevm04VDhvCQ","zwhty_ZmxbHAHoDfMjNbag","BOQOuwSNhfKx1xvKtONsBg","4","2013-11-15","My large group enjoyed our time at happy hour here last night.  Really good food (the mini pizzas are large enough for a full meal and are only $5 during happy hour!) and drinks make happy guests.  The interior is what I would call ""rustic chic,"" with dark wood everywhere.  Since the place just opened, service was not perfect (a few orders were misplaced and incorrect drinks were served) but the servers themselves were really nice and quick to correct any oversights.I can see this place becoming a regular venue in my happy hour rotation!  Yay for another great place on the west side!","4","0","1"
"HMMwm6887jLaluj2rZvfvQ","0oHXKePsiXnX7IcZ1TZcvw","BOQOuwSNhfKx1xvKtONsBg","5","2015-06-02","This place is a must for real Neapolitan Pizza.  We always go during happy hour (3-6 I believe) and get more then one kid size pizza . It's always good . My favorite is Vico, With onions sausage and fennel. Service is fast and everyone is super nice . There is also a map of Naples underground/ train service  by the bathroom, found that pretty cool.","0","0","0"
"yrnIhkNnluamxJGiw1pPIw","B1829_hxXSEpDPEDJtYeIw","BOQOuwSNhfKx1xvKtONsBg","3","2015-12-10","I came here in my attempts to carpe diem on their HH deals. Hence, all orders were limited to their HH menu out of our choice.Pizza Diavola (crushed tomatoes, red bell peppers, spicy salami, garlic, mozzarella, basil and olives) - 3 stars. Pizza Vico (sausage, roasted fennel, mozzarella, basil, olives, red onions) - 3 stars. Crostini con crudo (Prosciutto crudo and shaved parmesan) - 2 stars. Crostata ricotta with nutella- 2 stars. I'm generally a fan of a crisp crust, including the bottom having a slight crisp. The pizza was soggy, a bit too soft for my taste, and basically falling apart as soon as it was picked up. I think this could be a matter of preference, but I thought everything we had was OK.","3","1","1"
"0dRt0ekim7BAzSaIqFTFVA","i2GG027_zrb6GytWSyACSg","BOQOuwSNhfKx1xvKtONsBg","5","2015-03-07","Love love love it!! This is the best pizza I've ever had in LV. I mean, I found a super delicious pizza that I really wanted to eat at last!! Thank you for letting me know, My gourmet friends. I would like to eat all kind of Pizza here!! I know that is very greedy, but it is worth to become greedy for this pizza. And Staff is so cheerful and kind and friendly and very thoughtful.We will be back here for sure ASAP!","2","2","2"
"J5IMWIjgElthKBNwKNU-Qw","MSrbD9SpvFW31-uin3hgKA","BOQOuwSNhfKx1xvKtONsBg","5","2017-02-23","The best Napoletana Pizza. Favorite spot to eat in town I stop by at least once a week. I grab lunch with clients or sometimes for dinner with the whole family. My personal favorite is the Amelia pizza and the Nutella filled zeppolis. Great service and the atmosphere inside is amazing. Go check them out!","0","0","0"
"iYFK93MWPZc2f1_gPGTBGg","5xvel1GGOkVHhAlvRl4lxg","BOQOuwSNhfKx1xvKtONsBg","3","2013-12-03","Decor is pretty nice, all of the flavors are there. Although, I got about 2 cloves of sliced garlic on one piece of pizza (about 13 slices) most of the garlic was all in one place. Overall they need to work on quality and quantity control of the food that they produce. They must also work on the art that is pizza.","0","0","0"
"QLczlac8dLaW94FGEk5l_w","oRfcU3VJ9MAh9Ij4keaSdA","BOQOuwSNhfKx1xvKtONsBg","5","2016-05-27","ENVIRONMENTHighly recommended by Italian locals, so this place is legit. The music is horrible, please fix it. Two happy hours, the second starts at 8pAPPSArtichoke Crostini -Oh yes. Texas toast thick crostini, very good.Crostini Con Crudo -- the best one! Fully loaded with meat and cheese and a sweet glazePIZZA -- All the flavored are amazing. The slight burn on the bottom is also great. The only complaint is that the bread is very doughy. Pere E Jalape̱o -- WHOA! Not too sweet, not too spicy.  A must try, it's one of the best on the menu.Bolognese -- The ragu sauce on this pizza is insanely good. Special of the Week - Not sure what was on this, but order it anyway.","0","0","0"
"NIAPV6FUC0zSEAW5a0u_DA","TSI1MsquZ5txn-1TrcCZBA","BOQOuwSNhfKx1xvKtONsBg","4","2016-09-19","Only been here on Mondays with the $5 Margherita pizzas. Those are totally worth it. Not sure if I'd come here on any day but Monday. Pizza itself is wonderful. Thin slices of deliciousness. Love how fast the pizzas come out to the table because they cook them real hot.","0","0","1"
"Vi-44atGgDGgIwMlcl-p4Q","PKEzKWv_FktMm2mGPjwd0Q","BOQOuwSNhfKx1xvKtONsBg","4","2014-02-09","I tried Settebello for the first time last night.  I had read the reviews of my Yelp friends and likes the sound of the Rafael pizza which was on their special of the day and it sounded good.  When I talked to the young man at the podium and told him I wanted to place a To Go order, I told him about the pizza and the reviews.  He told me he'd check and a short time later, he came back and told me they could make it but they didn't have the caramelized onions for it.  I told him to order it anyway.In just a few short minutes, the pizza was brought to me as I waited in their small waiting area.  I brought it home and it was very good.  It was also the perfect size for two people.My preference is still for thick crust, Sicilian style pizza, but I can see that Settebello will be on my rotation list.  And, I want to try some of the others as well.Good service and good pizza!","2","0","1"
"kUoWC5GHHrdjYU_zksAyKg","hV1DuyLT67hwgDyLZ0Xl6g","BOQOuwSNhfKx1xvKtONsBg","5","2014-05-12","Giving a 5 because 6 stars aren't available.For 14 years I've tried to find a pizza like the ones I grew up eating back home in Italy. If you look at my other reviews you can tell I love pizza.The search is over. The first bite sent me back memory lane and I thought I was back home for a second. Not to mention there is a pizzeria in my small hometown of Modugno with the same exact name!The dough, the sauce, the mozzarella, all of it is top notch. Tried the arancini and a salad and they both didn't disappoint.By the time I was leaving I was already planning my next visit.","0","0","0"
"nZguclUHtWSlymenWGmBfQ","s_bTn_EEMfdmZlfO-hRD9A","BOQOuwSNhfKx1xvKtONsBg","5","2016-04-01","Just had Happy Hour there again.   Never disappoint.  We had pizza, Arancini, warm beets and misto for my little daughter and I.  Of course we had way too much food.  But the bread was too amazing.  Everything else was just a bonus.  2 drinks on top of all the food, under $40.  (Before 6pm weekday).  Staffs were friendly.   My 4 year old loved her pizza. I enjoyed my wine and food. Win win win.  Please come try.","0","0","0"
"RAi6DcsQuxMly6r4OxKzZw","eMOpOLfR1Zz5tfHUlzMp_w","BOQOuwSNhfKx1xvKtONsBg","2","2017-04-17","I love the Happy Hour menu but the service just continues to get worse and worse. Their reverse happy hour is from 8-9 pm, and on the last two times I've gone, I arrived with some friends at 8:25. The server Tricia literally greeted the table by saying ""You know you have 10 minutes to order right?"". How about Good evening! Welcome to Settebello! Can I get some drinks started for you? Lol. Didn't check on us once and we had to ask the busser to order another round of drinks. I get you want to leave, but it's just plain rude. There's plenty of good happy hours in the area with great food AND service, don't go where they obviously don't want the business.","0","0","0"
"MX-RCGzDpC08kmkavGOSOA","Apj8bnqWlnaiSu4YDl0wDA","BOQOuwSNhfKx1xvKtONsBg","4","2014-05-21","I like the ambiance inside, kind of dark, cool lighting, chairs, and decorations. We came with a party of 18 and sat in the back private room, which was very nice. The waiter was a little confused and would take a couple orders, then leave, then come back, then give some people pizza before he even finished getting everyone's orders. The food-pizza was gooey and soft in the middle making it hard to pick up (sloppy) and hard to cut (falls apart). I am not sure how you eat this pizza correctly! :)Crust was just right. We had the Setebello pizza and it was good but I would get something else next time. The friends I was with ordered desserts and although I did not try them, they looked amazing!","1","0","0"
"D8ZcIVAVfnDC2uCPKeZV9w","kO_v82I3_tMHfIKcyyWoKA","BOQOuwSNhfKx1xvKtONsBg","5","2017-03-11","We've been coming here almost weekly since a couple of years now...the place is beautifully furnished, great atmosphere, always clean, and we've never had problems with the service.. the staff is very attentive and friendly.. Sometimes the bartender brings our drinks the moment we sit down because he remembers what we like. The pizza is as authentic Italian as it gets! Thumbs up!  Their gluten free crust is also incredible, you can hardly tell you aren't having the real thing.. Can't go wrong with any of the pizzas, and most of the salads are delicious too! Great selection of and  too.","1","0","0"
"-RKY2HX5yYv52G_LJJ8_dQ","kM70xTwz9sAJ3Zc6AdCLHg","BOQOuwSNhfKx1xvKtONsBg","5","2015-11-10","Love this place! They have delicious pizza.  The meat and cheese sampler plates are delectable.  I have been here at least a dozen times since the first time I tried it.  For a pizza place they are a little on the high end, but the atmosphere and product are great.  The lunch special and the happy hour are a great way to try the place on the cheap ($5 for pizza during happy hour).  This is one place that I keep in my restaurant rotation.","1","1","1"
"Aq674bEExXUf4CzDOFlOSg","c2MQ_LPuvtiiKFR_-OY9pg","BOQOuwSNhfKx1xvKtONsBg","5","2015-09-01","Stopped by to use my free pizza coupon and get some food on happy hour!!! Our server bethanie was super nice and was very attentive and knowledgable.The staff were also very polite. The interior of this place was sooo upscale and absolutely beautiful.Their happy hour is incredible. 5$ Moscow mules.... You can steal my money everyday. Their carbonara pizza was sooooo amazing! Me and my BF killed all of it. Their happy hour meat and cheese plate was super good, and their mini pizzas were great! Our bill only came out to 30 something $ which is a steal. I will definitely be coming back and blowing all of my money here! Can't wait to try all of the pizzas!","5","1","3"
"jfirJ0XVGKYhUKx912Yt-A","6AbAJalvtI_Lcsy-wSRpGQ","BOQOuwSNhfKx1xvKtONsBg","5","2016-01-12","Been going to both locations for about 10 years. Pizza is excellent. It is 'soggy' in the middle but the crust is chewy, charred, and crispy. It is delicious. My fave is the Settebello without pancetta. Yummy and satisfying. The pancetta makes it too salty and heavy. They also have great cocktails. Usually get the Miguel Douglas. Had the barbershop medicine and it was delicious.","0","0","0"
"m4n1N1gDOzyLmm_YZI99ag","VaLjgsupVctTCm86mfxd0Q","BOQOuwSNhfKx1xvKtONsBg","4","2015-01-17","Spectacular food and great wine list. Food was prepared very well and you can tell it was fresh! But downside....the bartenders are EXTREMELY SLOW. We walked in and there was a 10-15 minute wait..no worries! So my family and I went over to the bar to get a drink while we waited. Here's the catch by the time we got our drinks we were already seated. We are talking  20 minutes here...But listen great food amazing atmosphere I always see someone I know when I go and I highly recommend it! It just takes a while to get drink! Haha","0","0","1"
"r8jvAl9krRlkXGPZ2qG4aw","0hL2l77z1TO4_qbGyrdHvg","BOQOuwSNhfKx1xvKtONsBg","4","2015-01-29","They now have happy hour, it's an added bonus!  This place is close to our home and has delicious margerita pizza, which is what drives us in every time!  The service can vary from bad to good; last time our waitress hardly showed at our table but today our waiter checked in on us three times -showing improvement!!!!","0","0","0"
"WkmApstskEjWIrpOktSSXg","KfFTGloVpZoOzS9ogf8oWw","BOQOuwSNhfKx1xvKtONsBg","5","2014-09-23","One of my favorite (non Chicago deep dish) pizza spots. The staff here is great. Always friendly and on point. It has a very relaxing and laid back atmosphere, which you notice right when you walk in. The pizza is a traditional Neapolitan style. They have a good variety of pizzas, and have a special pizza of the week. (Which hasn't let me down yet!) There is a very nice bar with a great selection of beers and cocktails. Not to big, but perfect size for a small group to unwind after work. Plus, two happy hours: 3:00p-6:00p and 8:30-to close, Mon-Fri. So if you're looking for a great pizza, friendly staff and a place to relax at an affordable price, try Settebello.","2","1","2"
"Y5XP7wPeyxj8QFNHbsf24w","862mktd47g7K581BwojuVQ","BOQOuwSNhfKx1xvKtONsBg","5","2017-01-19","We were incredibly impressed with the service we recived from this neighborhood pizzaria this evening. We didn't realize they closed at 9 when we went in for dinner at 8:40 p.m. tonight. We were offered food to go and gladly accepted it. There were four of us, my daughter and I split a panzanella salad and a pizza that had jalape̱o in the name, I wish I could recall the exact name, it was excellent. It had jalape̱o jelly, mozzarella, red onion, an Italian ham and basil. So spicy and delicious! My husband and my son-in-law both loved their pizzas also. We will return when we have time to enjoy the nice atmosphere of the dining room and more of their great customer service.","1","0","0"
"OVvi8aCqjj45To__uXn-zg","1rgiOe4PWksgSptabDOZHw","BOQOuwSNhfKx1xvKtONsBg","3","2015-01-23","Pizza is wonderful...Coffee is terribleService is TerribleGreat Place and Location... They need to improve on their product and get a whole new crew.  Coffee in Italy is wonderful... Bad duplicate.  Waiters need to wash hands & quit holding onto their personal cell phones.  Not a place for that... Owners are sweet.  You need to watch your investment closer.  Good Luck...","2","1","1"
"jdxiorY3irfNJuHMIg_Prw","HVa84WqQT5Klz4knWtGBqw","BOQOuwSNhfKx1xvKtONsBg","5","2013-12-27","This Settebello location is absolutely impressive when it comes to the interior. Maybe it just hit me because it was new and I didn't expect a pizza joint to be so nicely decorated. Would recommend for a nice low-key date night with a movie theater just steps away. Their pizzas  come in one size, which I approximate around 10-12 inches round. Perfect for sharing between two people or feeding a very hungry individual. The Pizza Napoletana dough is softer than your average pizza and is meant to be eaten with a knife and fork. The pizza is cooked in a wood-fired oven and I would liken it to a thicker version of Indian naan bread. Wonderful texture, in my opinion. Ordered the Vico pizza  with sausage, fennel, red onions, mascarpone, mozzarella, and basil. The sausage was nicely seasoned and all the ingredients complemented each other well.I made sure to save room for dessert which I think were called Bombolinis. Bombolinis, beignets, donuts, whatever... I love!","3","1","3"
"jvEr3Q31qWajiiyog2sHBw","z8wN6EQuw_JF-zTjcNgsLw","BOQOuwSNhfKx1xvKtONsBg","5","2014-12-22","One of my favorite places in Summerlin. Andy and I come here often and have loved each expedience. Located in the Village Square shopping center right by the movie theater, there is tons of parking so its very convenient. We have tried various items here but our favorites have been their Italian Panini (not on the menu but ask your server/bartender about it) Its huge so I suggest sharing it! Also when were in the mood for pizza we get the Diavola, Crushed Tomatoes, Finnochiona (Peppered Salame), Roasted Red Bell Peppers, Crushed Red Peppers, Garlic, Mozzarella, Extra Virgin Olive Oil. AMAZING! it has a kick so its not for those who dont like spice.Josh the GM is great. He makes our dining exp so much more enjoyable then anywhere else we frequent. I highly recommend this hidden gem!","8","1","8"
"asTp2vDk25kot3LzngvpTA","Zec6UTTNa_Nwi2h6FOoZgw","BOQOuwSNhfKx1xvKtONsBg","4","2016-05-06","I want to eat here every week. By far, Settebello makes my favorite wood fired pizza in Vegas. Definitely above average. They've had some great special pizzas of the week but their Margherita DOC is always the best. Besides pizza, the rest of their food is good to average- the pizza outshines the rest of the menu for me. The bar and cocktails are well above average. The wine list is good. The service is always great. Overall, one of my favorite spots in town.","0","0","0"
"5AMXTH8W5Ke2TJ2orOG0Qw","Vi5tkhwsnQd9b7W3Y4hFmQ","BOQOuwSNhfKx1xvKtONsBg","5","2015-07-12","We love going to this place. It's one of our laid back date night chill spots. The pizza is freshly made in a classic open stone pizza oven. The Napoletana style Pizza is thin crust but really nice and moist comes out steaming. We love the Diavolo which is the peppered salami. There's also a nice but small selection of wine and beer. It's a mellow warm atmosphere with friendly attentive wait staff.","0","0","0"
"_npz-cGSJM0P-2T5TBor2w","N8bPJNrqCGuUAazxqO9vHA","BOQOuwSNhfKx1xvKtONsBg","2","2015-10-30","The atmosphere was on point, and the staff were great. Overall, the food was of good quality. However, the pizza was boring. It lacked flavor is the best way to put it. The only flavor that stood out was that of burning fire, like a marshmallow without the deliciousness of a mallow. I also enjoy my pizza crust crisp or at least the opposite of soggy. However, that's this style of pizza-- doughy in the center. I won't be returning and not because of the service. The pizza was really that uneventful.","1","0","0"
"X5iBaHiT1v9IJ_2v9YzNig","zUDPWXvcJFIywlj269ASkA","BOQOuwSNhfKx1xvKtONsBg","4","2016-10-15","My brother and I stumbled upon this place on a Friday night looking for a place to eat open past 9pm, and we were not disappointed. When we went it happened to be happy hour, and most food and beverage items on the happy hour menu were $5. So we ordered 3 mini pizzas, and a fritta (fried calzone), and 2 beers. The pizzas were very good, we got the diavola, the vico and the margherita. I didn't love the fritta, and would have preferred a normal calzone, but my brother really liked the texture of the fried calzone dough and thought it was unique. In short, I would go back again for the great happy hour deals.","0","0","0"
"Nz91U7nSTChfffsAfsTs-Q","j9KorUDDh9ZqNGcrI23xdA","-pV9kWNoA9vyHfM_auYecA","2","2016-06-24","Our server was nice but sadly the food was just ok.We ordered the following dishes:Bone marrow: the bone marrow was good but the crostini that came with it was stale, old and chewy it was so hard to chew. We asked if it's suppose to be crunchy because most crostini are and the server says I honestly don't know ................ Well she went to go and ask the cook if they can make the crostini crunchy.... They did but she only came out with two pieces.... Reallllllyyyyy there's two of us and we have two big Bones with bone marrow... Well she At least she tried.Butter chicken and halfsies: hmmm it's a wanna be chicken curry with undercooked soupy rice........Pork belly Mac: the pork belly was good sadly the skin was soggy from the cheese sauce.. The pasta was over cooked. The idea of the dish was pretty cool though.Steak frites: if you want steak in your butter order this you'd love it!","0","0","0"
"jKCWBdxtdTBpetPev1iFjw","nQcq3rBhPLEfex_6bLbjmA","-pV9kWNoA9vyHfM_auYecA","4","2016-01-31","Stopped here for lunch - it's a nice gastopub with an interesting menu.  I had the soup of the day, which was great, and also ordered the beet salad.  I would not order the beet salad again - while I love beets, I just didn't feel like the flavors went together.  My friend ordered a salad as well, but they came out and explained they were out of avocado, which was kind of key to that salad.  She ended up getting it anyway with chicken and thought it was good.I wouldn't say it's out-of-this-world, but would definitely eat here again.","0","0","0"
"LtY9zV7iEINXOWBZELqmVA","dC_EI4VDWdq-XhSy_8klpQ","-pV9kWNoA9vyHfM_auYecA","5","2017-04-02","This place is truly a gem next to the Capitol. I have been there three times with my wife and every time we're met with delicious food, and accommodating staff. They deserve 5-stars just for their amazing customer service. However, they should get another 5 for the food as well. The Cooper's Tavern doesn't suffer the same issues of unremarkable and bland, soggy food (I.E. The Old Fashioned). If you ever find yourself in Madison, give this place a shot. You shan't be disappointed.Edit: Thank you, Brie! You were the warmest and sweetest server ever. I appreciate you and the rest of the staff's hard work. I will be coming back again and again.","1","1","1"
"T5vTm3T-jOVDq0evqHJX3g","GrUCjpll6wTlcEhjuabHTA","-pV9kWNoA9vyHfM_auYecA","4","2010-07-31","Met a few friends for dinner last night- we were seated right away, but it was very early.  As we were eating, the place filled up very quickly so keep that in mind.  The menu was varied with both pub foods, salads and entrees- I really enjoyed the Amy's salad and I'm not really a fan of spinach but it was delish.  The veggie sandwich was likewise satisfying and the service was just fine.  Overall, we were impressed and will plan to return often.","2","0","0"
"EVx-SmtczP5xi-asXMbHmw","33R6iml_TDXcLMSAxyWQkQ","-pV9kWNoA9vyHfM_auYecA","4","2016-10-16","My buddies and I stopped be the night before the OSU football game. Everything was crowded but this place had an outside patio. I believe I overheard our waiter say it was his second day so he was visibly overwhelmed but he did try his hardest. We did wait a long time for food and drinks but the food was amazing. Two of my buddies had the Rueben in which they both said it was really good and I had the sliders that were perfectly cooked and juicy. The food was very good and I would stop by if I am ever in Madison again.","0","0","0"
